gene_symbol,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
IRF8,0.06524409353733063,-0.024824846535921097,-0.07169926166534424,-0.017160652205348015,0.032648272812366486,-0.02149687334895134,0.0525188110768795,0.007246632594615221,0.08538205921649933,0.010160933248698711,-0.13554619252681732,-0.024902120232582092,0.0350741483271122,0.0517360158264637,0.23048584163188934,0.050968144088983536,0.07538554072380066,0.5011228919029236,0.48696744441986084,0.04641411453485489,0.09575206786394119,0.15283530950546265,0.04326915368437767,0.1375894993543625,-0.024084720760583878,-0.35082578659057617,0.20040389895439148,0.27146115899086,0.09941812604665756,-0.06843996047973633,-0.11094161868095398,0.18849128484725952,0.0004440391203388572,-0.05550704151391983,-0.024934008717536926,-0.044105008244514465,0.12307202070951462,-0.019810035824775696,-0.011903615668416023,0.04319215565919876,0.03710920736193657,-0.03113708458840847,-0.033554211258888245,0.005578067619353533,0.030921144410967827,0.06922631710767746,0.014307692646980286,0.004378234036266804,0.027768217027187347,0.012490441091358662
ITGA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IgD|IGHD|AHS0058|pAbO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IgM|IGHM|AHS0198|pAbO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCHAIN,0.0025066426023840904,0.05213826894760132,-0.03475993499159813,0.0030172227416187525,-0.04295111447572708,0.12204928696155548,0.11853396147489548,-0.20711655914783478,0.10978972166776657,0.039250779896974564,-0.037052933126688004,0.11315509676933289,0.027773328125476837,-0.00597632909193635,0.06865043193101883,0.024961991235613823,0.055884383618831635,0.07207585126161575,0.10872846841812134,0.06396371126174927,0.06637357175350189,-0.19162096083164215,-0.030652306973934174,-0.057458773255348206,-0.018817415460944176,-0.016303399577736855,-0.023635752499103546,0.020531127229332924,0.0008872789330780506,0.02740468457341194,0.035309258848428726,-0.06520090997219086,-0.011057252995669842,0.041351836174726486,0.0364968478679657,-0.03524342179298401,-0.2693381905555725,0.04165728762745857,-0.10941869765520096,-0.036209557205438614,0.11957558989524841,-0.024038206785917282,-0.03896447643637657,-0.033517032861709595,-0.056129466742277145,-0.022561708465218544,0.005211766809225082,0.009205405600368977,0.03977818787097931,-0.03805561736226082
JUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDELR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR2DL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRC1,-0.04213671386241913,-0.019779831171035767,-0.037099920213222504,-0.023852817714214325,-0.06671629101037979,-0.038823504000902176,0.029094986617565155,-0.0017911609029397368,-0.002031693933531642,-0.0028516165912151337,0.03264125436544418,-0.01331013347953558,0.007621989585459232,-0.027702033519744873,-0.009910611435770988,-0.039114512503147125,-0.008554406464099884,0.018827863037586212,0.03194735571742058,0.01336054690182209,-0.002443470526486635,0.07353087514638901,-0.014474691823124886,-0.07254099100828171,-0.018373707309365273,-0.01953469030559063,-0.02039596624672413,0.029353974387049675,0.0037026202771812677,-0.013425938785076141,0.0943944975733757,-0.0155528225004673,0.0806003138422966,0.13197170197963715,-0.13319899141788483,0.11429289728403091,-0.11147744953632355,-0.004432161804288626,0.1364799439907074,-0.0217229463160038,-0.03954066336154938,-0.19612695276737213,0.014769586734473705,0.22594843804836273,-0.015690268948674202,-0.0029583319555968046,-0.13039615750312805,0.3205649256706238,-0.059072576463222504,0.048198457807302475
KLRC3,-0.04068374261260033,-0.01836153119802475,-0.02949051931500435,-0.019174953922629356,-0.042519811540842056,-0.05428984388709068,0.011467047967016697,-0.003608627477660775,0.026866165921092033,-0.016628550365567207,0.05970711633563042,-0.020430151373147964,0.05997709184885025,-0.053455960005521774,-0.013642916455864906,-0.06600196659564972,0.021841123700141907,0.004013197496533394,0.036459363996982574,0.020729470998048782,0.007391889579594135,0.0034909145906567574,0.059279438108205795,-0.06511064618825912,0.05722125619649887,-0.09215858578681946,-0.015484795905649662,-0.03820090368390083,-0.0952170267701149,-0.05652032047510147,0.07480037957429886,0.020476408302783966,0.08139436691999435,-0.004817951004952192,0.08822222054004669,0.09367723762989044,-0.08616522699594498,-0.0488721989095211,0.04333718493580818,-0.1907997727394104,-0.050090208649635315,-0.016286710277199745,-0.12998449802398682,0.13030432164669037,-0.02387767843902111,0.10722142457962036,0.00864261481910944,0.3264472484588623,-0.1476534754037857,-0.26011309027671814
KLRC4,-0.00701663363724947,-0.0016704094596207142,-0.00033505423925817013,-0.005835194606333971,0.004485253244638443,-0.005900121293962002,-0.01731557957828045,-0.0028707911260426044,0.02770671807229519,0.0010644227731972933,0.0172834862023592,-0.00709905382245779,-0.0033234672155231237,-0.004389204550534487,-0.007487475406378508,-0.02573391981422901,0.013234364800155163,0.004423360340297222,0.011347660794854164,0.0009158572647720575,0.009261703118681908,-0.013303862884640694,0.031601596623659134,0.008280575275421143,-0.0116471191868186,0.013426970690488815,0.004891587421298027,-0.01762106455862522,-0.03145970031619072,-0.023288767784833908,0.01648997887969017,0.030511485412716866,0.06754925847053528,-0.0031386574264615774,0.04381789639592171,-0.005300723481923342,-0.032546449452638626,-0.0417887419462204,0.006305251736193895,0.03388908877968788,-0.016080984845757484,-0.012464161030948162,-0.013332290574908257,0.006255310028791428,-0.0010941384825855494,0.01396504882723093,-0.007244594395160675,0.031288791447877884,0.019975244998931885,-0.012964652851223946
KLRF1,-0.0874071717262268,-0.050072018057107925,-0.09935728460550308,0.015257572755217552,-0.10269930213689804,-0.041992973536252975,0.07321474701166153,0.03272418677806854,-0.019760290160775185,-0.017424527555704117,0.011068843305110931,-0.011669734492897987,0.046807099133729935,-0.09906157851219177,0.04753193259239197,0.05132981017231941,0.04471128433942795,-0.0754193589091301,-0.059049446135759354,0.018292846158146858,-0.07631832361221313,-0.028208183124661446,0.02197941020131111,-0.030283743515610695,-0.02856171876192093,0.052680931985378265,0.2887085974216461,0.17023518681526184,-0.1553313136100769,-0.003912394400686026,-0.08089323341846466,0.05676758661866188,0.010096574202179909,0.023607244715094566,0.2674415707588196,0.06426957249641418,0.03585636988282204,0.0712248757481575,0.03752237558364868,-0.43677130341529846,0.04232970252633095,0.3673521876335144,-0.3146895468235016,0.2491799294948578,0.05584884434938431,-0.08714056760072708,-0.17285744845867157,0.04443368315696716,0.08372914791107178,0.03128751739859581
KLRG1,-0.03790521249175072,-0.014070889912545681,-0.005141229834407568,-0.0026879413053393364,0.03469529375433922,0.023588525131344795,-0.041056662797927856,-0.012673946097493172,0.041322145611047745,-0.006778760813176632,0.01377171277999878,-0.009585808031260967,0.0179926548153162,0.011233951896429062,0.021676305681467056,0.06227264180779457,0.007637880742549896,-0.03372552618384361,-0.02264682576060295,0.034516263753175735,-0.014525127597153187,0.03197115659713745,-0.02339956909418106,0.014317355118691921,0.08220132440328598,-0.11193134635686874,0.06073228642344475,0.0002752172586042434,0.0512034110724926,-0.04885980859398842,0.04803931340575218,0.0038711726665496826,0.03140450641512871,-0.09830041974782944,0.012704792432487011,0.32484328746795654,-0.0009818130638450384,-0.18255743384361267,-0.044728267937898636,-0.14580683410167694,-0.010191487148404121,-0.12042631953954697,0.4697602093219757,-0.3175097703933716,-0.027148835361003876,-0.23406925797462463,-0.32326754927635193,0.3155040144920349,-0.04606039449572563,-0.07369223237037659
KLRK1,-0.217918261885643,-0.08181612193584442,-0.08114549517631531,-0.08612654358148575,-0.020250819623470306,-0.012956713326275349,-0.12167111039161682,-0.038157638162374496,0.15396487712860107,-0.03663847595453262,0.14351622760295868,-0.04046635329723358,-0.036542076617479324,-0.08931344002485275,-0.012631004676222801,-0.18145842850208282,-0.0012578751193359494,0.04480854794383049,-0.0068561602383852005,-0.11235931515693665,-0.09231556206941605,-0.058220840990543365,0.12537264823913574,-0.1531865894794464,0.3283173143863678,-0.11163365840911865,0.42631468176841736,0.10993054509162903,-0.09746773540973663,-0.029344378039240837,0.42204368114471436,-0.3615255355834961,-0.10049733519554138,-0.0692865327000618,-0.021833857521414757,-0.181178018450737,0.12910252809524536,0.1196800023317337,-0.04479065164923668,0.11159295588731766,0.020079005509614944,0.008479220792651176,0.07867172360420227,-0.06968113034963608,-0.025194205343723297,0.047972194850444794,0.06123717501759529,-0.03931475803256035,0.019163379445672035,-0.03578519821166992
LAG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAIR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEF1,-0.021499615162611008,0.010907147079706192,0.073267363011837,0.004889380186796188,-0.060680877417325974,-0.08081116527318954,-0.043290749192237854,-0.03497222065925598,0.08288629353046417,0.0012080516899004579,0.11751498281955719,-0.04705186188220978,0.09455476701259613,-0.00337315839715302,-0.06628675013780594,0.05212721228599548,0.11667919903993607,-0.060518886893987656,0.06822699308395386,0.13109853863716125,0.05290067940950394,0.1362583488225937,0.10014939308166504,-0.18212023377418518,0.0366358608007431,0.03398674353957176,-0.1473558247089386,0.2302350550889969,0.05801785737276077,0.014725004322826862,-0.026886023581027985,-0.15834558010101318,0.11453435570001602,0.4679676294326782,0.12185080349445343,0.3155967891216278,0.3287687301635742,-0.023940932005643845,-0.31338438391685486,-0.07240993529558182,0.17954596877098083,-0.15356989204883575,-0.008121442049741745,0.030450262129306793,-0.12607786059379578,-0.056998252868652344,0.2508013844490051,-0.09496250003576279,-0.04720247536897659,0.06867030262947083
LGALS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MITF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKI67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP12,0.00017485827265772969,-0.0025236743967980146,-0.0013971042353659868,0.0009750769240781665,-0.003861567471176386,-0.00853277649730444,0.008751525543630123,0.005537834484130144,0.016823817044496536,-0.0025958979967981577,0.006846962496638298,0.0038230614736676216,0.011726085096597672,0.02637731470167637,-0.027091754600405693,0.032827869057655334,-0.019392410293221474,0.017710883170366287,-0.023010602220892906,-0.008514385670423508,0.03186888247728348,-0.0035890734288841486,-0.007388953119516373,0.012186906300485134,-0.0019123227102681994,0.001234600436873734,0.008209566585719585,-0.03258400410413742,-0.00602308101952076,0.07289062440395355,0.0410790778696537,0.033865269273519516,-0.009323334321379662,0.015779787674546242,-0.0043716272339224815,-0.004118296783417463,0.0059382119216024876,-0.016968201845884323,-0.008619846776127815,0.0021268692798912525,0.005391137674450874,0.013644964434206486,-0.011146266013383865,-0.0041961087845265865,-0.035552017390728,0.02566872350871563,0.015530615113675594,-0.018625030294060707,-0.0010560710215941072,-0.001962820766493678
MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A1,0.005610365886241198,0.12814490497112274,-0.08833492547273636,-0.01822512596845627,0.020557954907417297,-0.04788481444120407,-0.025385569781064987,0.05211195349693298,0.07024702429771423,0.02617059461772442,-0.018916962668299675,-0.010966175235807896,0.010240757837891579,-0.006458054296672344,-0.02931824140250683,-0.053746480494737625,-0.021781394258141518,-0.04128807410597801,-0.039336252957582474,-0.0005196036654524505,-0.024722367525100708,0.0506654791533947,-0.01631930284202099,0.012183801271021366,-0.0027753764297813177,0.027168618515133858,-0.008974402211606503,-0.027450837194919586,-0.03467977046966553,-0.06438631564378738,-0.012395907193422318,0.10187296569347382,0.03399581462144852,-0.021621866151690483,0.026974890381097794,-0.023089762777090073,0.25635620951652527,-0.08612458407878876,0.20838768780231476,0.03886238858103752,-0.19884416460990906,-0.029538322240114212,0.06822620332241058,0.04745711013674736,0.05720386281609535,0.06957032531499863,0.03516083210706711,-0.017769429832696915,0.04664655774831772,-0.03276116028428078
